CustomerID,Name,Age,MonthlyBill,DataUsageGB,ContractMonths,DevicesOwned,Exited,PhoneNumber,EmailAddress,City,State,ZipCode,PlanType,TotalSpent,CustomerSince,LastInteraction
85754f0d-7a47-40e8-adeb-caa1932c7c07,Marissa Butler,54,45.26,1.24,12,5,0,934.348.6954,woodjean@example.net,Allisontown,Maine,50120,Standard,905.26,2022-12-22,2023-05-12
472f5b11-04b7-4012-8831-b7ce4cd4c0fb,Kenneth Walker,69,116.82,7.86,24,1,0,(616)298-7678x5294,mathewsmichele@example.net,Port Donald,Oklahoma,72382,Standard,897.27,2023-06-21,2022-10-07
ccd42c12-2e80-4e35-aad3-072cbfdf76ee,Jennifer Torres,62,70.76,9.33,12,1,0,001-314-313-8097x732,hmcdowell@example.net,North Christopherburgh,Indiana,02063,Premium,552.13,2023-08-06,2023-03-21
5795191c-53bd-41c8-8349-fe292a7828ae,Kristin Smith,78,114.63,5.92,36,2,1,+1-982-529-1765x736,gregory72@example.net,Fergusonside,Delaware,90768,Basic,330.44,2020-07-14,2023-05-21
6a956892-e693-4359-819c-49af2f0c8308,Nathan Stanton PhD,33,186.47,9.13,36,5,1,622.606.9683x5777,david34@example.com,East Lorettaland,Maine,60324,Standard,373.48,2022-04-28,2023-03-24
159e8c80-6a1b-4492-82ba-58db73bc3dbe,Madison Thomas,58,181.9,8.48,36,3,1,(302)796-6148x60742,jonathan91@example.org,New Melissa,Mississippi,40897,Standard,312.61,2019-10-16,2023-05-07
1c5fc133-b0f9-49ea-a26b-c78027f1c35e,Stacey Jacobs,54,113.87,4.45,36,2,1,001-809-367-3687,briggsthomas@example.org,Kevinchester,Ohio,80043,Basic,616.4,2023-08-10,2023-08-12
e804542d-d964-4ecb-9f73-dbecbd108738,Suzanne Morales,53,188.33,2.79,24,2,1,+1-768-842-0992x573,warrencummings@example.com,Whitefurt,Maine,06332,Premium,126.99,2018-12-11,2022-12-30
41e34a00-e2d2-4662-8bec-7ef3cbbaed1a,James Myers,29,189.74,8.53,36,3,0,(416)521-7867x553,kelly18@example.org,East Helen,Virginia,82714,Standard,689.6,2022-03-03,2022-12-04
f0c67967-f3f9-42d3-bf42-f5f7233a5cbb,Joshua Best,25,51.81,9.97,24,5,0,496.767.1617x319,michael31@example.com,Lake Ritaburgh,Utah,49346,Basic,302.69,2020-08-10,2023-03-14
68def495-23a0-4a90-948f-6b2976bb6567,Kirk Smith,24,116.66,2.0,12,1,1,373-698-8759,kayla01@example.net,Troystad,South Dakota,21102,Premium,211.91,2022-03-14,2023-08-10
91757f59-b431-4b30-b992-9ae9ca2d973e,Shawn Zamora,51,194.22,6.51,12,2,0,+1-352-811-6108x885,josephdiaz@example.com,Ronaldmouth,Virginia,05285,Standard,352.71,2018-10-03,2023-05-06
05690594-f311-4ad7-9359-231393bfc856,John Wilson,34,96.71,5.82,36,2,1,(397)257-6681,wporter@example.org,East Todd,Arizona,95770,Basic,425.81,2022-06-10,2022-11-02
4892cfa2-c357-4764-83a5-d7f1bce3e16e,Kelsey Lewis,37,80.39,9.78,36,3,0,631.246.2867x5183,qbutler@example.org,Cunninghammouth,Louisiana,37020,Premium,999.55,2020-11-11,2022-12-09
0b29a49d-2fb0-4ae9-99d3-e27526a7cf6e,Tiffany Dougherty,38,36.85,3.94,24,4,1,+1-872-871-6070x71875,ruizbrianna@example.org,New Tylerview,South Dakota,31177,Premium,697.68,2019-01-16,2023-01-07
6b103ce2-7233-4c11-8c96-c212a37ee403,Monique Smith,20,117.28,2.32,36,5,0,(364)892-4903x3122,leemargaret@example.net,East Joshuaville,Oregon,41532,Standard,754.27,2019-08-16,2023-08-09
5c4ee1b8-3cbc-4f1c-ad01-60cd65927235,Charles Thompson,75,154.68,4.95,12,5,1,467-287-3100x7915,richard26@example.net,Donovanbury,Maryland,70917,Standard,749.59,2022-12-10,2023-04-05
90357d0b-e80c-4655-8919-17e1264a1456,Shawn Kirby,54,182.62,3.84,24,4,0,001-726-696-7534x114,calderonmichele@example.com,Mcneilberg,Georgia,05953,Standard,300.32,2019-04-19,2023-01-29
25bf957c-6ed6-4945-aa17-23bb8482c84e,Jeffrey Goodman DVM,42,131.48,7.86,36,1,1,+1-593-812-4580x3209,brewercrystal@example.net,Fletcherfurt,New York,47839,Basic,517.38,2019-07-01,2022-12-11
3c597521-53a5-4bef-a823-e2f1cd448cb9,Dawn Johnson,53,146.19,9.55,12,1,1,469-637-9228,kbenson@example.net,Taylorfort,Oklahoma,48778,Standard,246.07,2023-05-24,2023-03-01
cd248238-92a2-49d3-8f0c-774e17aeb38b,Mrs. Jennifer Barrera,46,106.11,7.33,12,1,0,+1-769-625-9827x7495,amitchell@example.com,North James,Indiana,36762,Basic,551.11,2021-09-09,2023-08-16
f0eda85d-9a81-41ae-9425-e2542fe95025,Tammy Henderson,41,198.17,7.21,24,2,0,787-678-0321,vickiebird@example.com,South Dawnburgh,Mississippi,05609,Premium,145.87,2023-01-23,2023-02-16
94dd80c7-7c26-4e80-9a96-ac3bff49246b,Amanda Smith,18,166.87,9.06,24,4,1,+1-608-636-6481x0567,kenneth25@example.org,North Trevorton,Washington,30428,Basic,754.87,2019-09-24,2023-02-27
741e998f-4dad-4242-b1ed-415c28682f98,Stephen Roach,62,120.81,7.71,12,5,1,(832)971-9014x174,joshuamann@example.org,New Lauren,Arkansas,45681,Premium,423.21,2022-09-15,2023-07-27
8e633573-66eb-4834-9e1e-1786ce260968,Bonnie Valenzuela,30,169.71,1.79,24,2,0,+1-306-498-1866x0256,jessicaanderson@example.net,Porterburgh,Oregon,74270,Premium,625.38,2022-01-07,2023-03-12
ad584660-90da-44d3-9b1a-b4bdc0229bc5,Philip Thomas,22,65.64,1.07,24,1,1,001-469-433-9191x9743,courtneygonzalez@example.org,Josephfort,South Carolina,78815,Basic,776.48,2021-12-06,2023-04-24
484fa88c-124c-40a0-87eb-cadfca9d731e,Billy Salazar,39,44.84,2.73,12,4,0,(338)385-8805,jenkinssamantha@example.org,West Christopher,Ohio,23857,Basic,636.82,2020-10-31,2023-05-18
942ac4cb-db11-4034-a5a7-7a440f19325a,Lauren Brown,57,58.33,9.04,36,3,0,001-692-203-0771x3489,westjames@example.net,Alexandraburgh,Oklahoma,81743,Standard,872.32,2023-04-16,2023-02-07
0161e1e4-53ad-440a-b11e-d7de25f296e8,Ernest Holland,71,189.95,8.22,24,4,1,001-606-533-0567x622,stacey07@example.org,South Kyleton,Oklahoma,88835,Standard,799.0,2020-03-08,2023-04-02
af96b15a-2ce1-43f2-83a2-e72c600ab4fb,Barbara Dixon,79,195.6,5.77,36,4,1,656.295.7674,harmonchristopher@example.com,Port Natalie,Idaho,40689,Standard,713.0,2018-12-12,2023-09-05
1774b709-f8d4-4409-9180-f17dd8ef7eed,Matthew Jones,72,121.33,7.92,24,5,1,(757)408-2673x7339,armstrongmonique@example.com,Williamston,Pennsylvania,91923,Standard,395.71,2022-10-11,2023-03-18
37ed74d5-6612-4519-9acc-f47eee9b73c1,Annette Bowman,38,75.7,6.06,36,2,1,587-835-6367,thomaswhitaker@example.org,Kristinborough,Iowa,93583,Basic,412.9,2020-09-23,2022-12-27
c5d3a112-0ee0-4e22-ab0c-1d33159de08b,Taylor Gregory,56,148.76,6.55,36,4,0,375-549-2173x207,millergregory@example.net,West Sabrinafort,Kentucky,48264,Premium,898.3,2022-12-30,2023-05-02
1668cdc3-e852-4c6e-9675-38adad184aa9,Ricky Jennings,54,37.28,6.13,24,1,0,3698047730,david52@example.net,Port Johnfort,Mississippi,54493,Standard,990.29,2022-09-29,2023-04-22
74efd4c8-8fa3-4a53-b445-1526a6dd5da5,Rebecca Jenkins,39,142.19,8.12,24,4,1,(678)864-2609,humphreyhunter@example.com,New Kristineshire,Virginia,09669,Standard,908.85,2018-09-30,2023-02-10
0cfc109e-9773-4865-97a1-13c422797fa5,Randy King,70,141.29,6.43,24,2,0,001-413-269-7351x6338,howard67@example.com,West Robinhaven,New Hampshire,33670,Premium,624.96,2020-12-19,2022-12-27
8505ead7-cc7f-45d3-b82f-1ff4c523802d,Melissa Mitchell,29,73.71,2.85,12,5,0,+1-883-734-6737x841,nathan69@example.com,North Evelynburgh,Ohio,69706,Premium,986.35,2019-03-26,2023-03-30
1e587ab5-ec6b-462a-8152-0530abd214fa,Terri Paul,38,189.81,5.58,12,5,0,422-789-6114,reidtanner@example.net,West Anna,New Jersey,24956,Standard,377.03,2019-08-07,2023-03-17
9adc8c2c-ed1b-4566-92dd-6add22f32b3c,Bruce May,74,118.43,6.62,12,2,0,867.237.7209x3845,jamie51@example.net,Teresatown,Massachusetts,06541,Premium,271.5,2022-01-30,2023-09-06
4653cc7b-72fd-40fb-ab93-56cfa9f253c0,Brittany Morgan,46,95.78,7.17,36,3,1,(923)424-2428x719,pattersonjamie@example.org,Kruegerburgh,New Hampshire,93592,Standard,799.92,2019-04-21,2022-10-15
1ed962ac-06a3-4eaa-a33b-a2a89ea9c6ee,Jennifer Bowers,23,134.81,4.51,24,3,1,433-265-6381x590,clayapril@example.org,Elizabethfurt,New Mexico,36618,Basic,861.58,2021-02-01,2023-05-26
02d5f9e0-b661-48d1-9721-f943eb4e5d1c,Keith Russell,74,95.98,9.42,12,3,1,352.296.0557x243,kwaller@example.org,Woodwardside,Mississippi,41911,Basic,704.78,2021-12-31,2022-10-10
202927d0-a784-4fdb-9f14-2ff839b254bf,Kenneth Clark,51,61.95,7.19,36,2,1,(987)321-5167,ejones@example.org,Collinsstad,Idaho,54392,Standard,501.69,2022-03-07,2023-04-17
f0c3c9b0-aa11-401e-9648-0a78138a967f,Isaiah Thomas,30,120.86,2.0,24,3,0,(745)271-1460x33569,perkinsjennifer@example.org,New Courtneystad,Nevada,17464,Standard,638.03,2019-05-20,2022-10-26
41aafa2f-14ef-4330-921e-5eeab6fea57a,Brianna Rosales,26,198.13,7.82,36,3,0,(709)435-8039,edwardsmith@example.com,Savageberg,Missouri,52411,Premium,703.27,2022-12-12,2022-12-18
3ac909e8-6be3-4f61-9290-28baa6cb0949,Robert Watson,59,119.24,8.5,12,1,1,242.890.6780,gchapman@example.com,Johnsonmouth,Utah,17441,Standard,854.87,2020-09-17,2023-05-17
3cfde305-069e-47ec-b59f-878bb2b2b8a6,Jennifer Sims,79,137.36,7.55,36,4,0,805-542-0738,pdavila@example.com,Ashleybury,Kentucky,86566,Premium,517.35,2019-04-08,2023-07-25
915709a5-7113-4e62-9a17-9d5b5a4c6ce4,Carolyn Lewis,73,37.22,4.25,24,2,0,379-525-4288,xjohnson@example.org,East Angela,Ohio,72150,Standard,272.08,2023-03-10,2023-06-29
9e023d95-12ee-4e77-9f75-0a117b7e73cb,Tina Patterson,28,155.3,2.08,36,2,1,356.411.1701x85142,nicholas35@example.com,Jonathanhaven,Georgia,98662,Standard,976.11,2023-03-11,2023-07-02
07b81328-c547-4b07-bfa9-a434cc599e6a,Zachary Gardner,65,59.8,7.02,24,5,0,291-642-6533x558,bakersarah@example.org,Matthewchester,Nevada,75765,Basic,310.64,2021-06-22,2023-01-26
15f8fbb7-459f-4e3e-9463-5262a21a7e04,Jeff Frost III,58,129.05,2.05,36,4,1,7473282561,claycolton@example.net,Lake Michaelhaven,Tennessee,43232,Standard,600.24,2023-08-05,2023-07-11
97955a52-75dc-40d9-8576-e5c69d859626,Mr. Christopher Smith,68,173.08,7.13,24,5,0,9302528934,kimberlydavid@example.com,Lake Alan,Missouri,14908,Basic,573.97,2021-11-08,2022-10-26
e54a5dd0-0dd2-4655-b399-5be67849990e,Suzanne Hernandez,58,157.02,2.72,24,3,1,9792956837,qking@example.com,Hurleyside,Washington,26763,Standard,768.23,2023-08-08,2023-01-07
5d0d98d1-75f1-492a-a02f-f58b95f4c680,Gwendolyn Thompson,29,67.0,9.93,24,2,0,3382745482,qlarson@example.net,Jamiefurt,North Carolina,39920,Basic,910.02,2019-09-18,2022-10-05
17206928-5891-4d0d-8bd5-3c553b63b1d1,Angel Hayes,37,55.01,6.77,36,2,1,+1-876-864-8172x149,richard64@example.net,West Mary,Pennsylvania,81257,Standard,950.53,2023-06-01,2023-05-26
4b0522ad-0fcd-4d2d-998b-8b87516130aa,Roy Figueroa,68,118.71,9.16,12,3,1,+1-711-281-3466,adriennetaylor@example.org,South Patrickchester,Alabama,53513,Premium,833.41,2021-10-04,2023-08-08
2e4ce4d0-1542-42ee-9af2-aa0dff476be9,Nicole Potter,25,83.77,5.62,24,3,1,499-201-8202,katie70@example.org,Morrisberg,Alabama,80558,Basic,946.15,2020-01-31,2023-08-14
f822a2e5-b87e-4393-b23d-3ed017ef7f7e,Sean Baird,43,154.37,2.26,12,4,0,+1-473-966-3485,carlosmichael@example.net,West Sheritown,South Carolina,74036,Basic,205.97,2019-03-19,2023-01-29
f2aa3545-f6df-44a3-bf32-7e851f91fdc1,Katherine Conley,35,80.59,9.38,12,3,0,(479)582-7629x219,ishelton@example.com,Petertown,Kansas,80047,Standard,500.58,2021-02-02,2023-01-29
811383d2-c77f-431d-8526-34766d52a824,John Ramsey,33,46.67,7.23,12,3,1,001-318-625-7078,brian17@example.com,North Frankmouth,North Carolina,74109,Premium,235.1,2018-10-28,2023-09-05
6d907d7b-155d-4fe2-9d68-e3654207c5fe,Amy Garza,26,53.11,6.82,24,3,1,309-987-2622x3962,kimamanda@example.org,Dylanbury,Nebraska,18255,Standard,626.04,2019-07-13,2023-05-03
6c269ac0-791a-4ae6-86dd-6a5f54156f65,Eugene West,52,80.34,9.3,36,5,1,721-368-1323x1182,hoffmanrebecca@example.net,New Stephaniefurt,California,42408,Basic,253.21,2020-09-15,2022-11-23
d8e8439b-cedb-4e3d-a02e-becf787fc0b4,Ashlee Rodgers,67,63.03,7.76,24,5,1,+1-280-598-3229x157,rlee@example.org,New Melodyport,Tennessee,04098,Premium,232.68,2022-10-09,2022-12-20
682c960d-e2ef-47f3-9320-13da150d6a4d,James Reed,61,102.26,3.01,24,5,0,2256800482,millerchristine@example.net,Lake Frank,Michigan,15562,Standard,884.79,2023-06-29,2023-07-05
c1817f44-e02f-445d-b4c0-ec2d52df18c2,Christopher Mcdowell,59,178.35,1.22,24,3,0,(329)462-9562x1200,amber92@example.net,Alyssaburgh,California,57917,Basic,618.33,2022-09-24,2023-05-09
b5ae521e-78ee-4700-aa40-7071b7d5b5d2,Robert Mitchell,36,139.68,7.36,24,2,1,670-650-4969x871,scottkeith@example.org,Port Brent,South Carolina,34391,Basic,282.64,2023-08-19,2023-09-05
ec392755-9329-4538-ab32-9f637f2a3b12,Michael Grant,26,36.46,3.44,24,3,0,(975)597-0007x820,trogers@example.org,Port Lindabury,Kentucky,04726,Standard,406.44,2020-03-14,2022-11-03
8a8ca98a-27b2-496b-a625-f37febe9e09e,John Thomas,18,116.57,1.91,24,2,0,+1-552-418-9156,jeffreywilkins@example.net,Debrafort,Utah,11129,Basic,295.67,2018-10-22,2022-11-23
297185b5-3b7e-4ca5-9105-01c5d4a1cdca,Patrick Martinez,53,127.97,1.01,36,5,0,001-269-907-7495x2147,vhansen@example.net,Abigailborough,Missouri,87042,Premium,894.15,2022-01-01,2023-02-16
ae07be35-4dfd-4bc3-a8c6-959acefdce0e,Angela Mayo,23,103.6,9.6,36,1,1,(815)644-1111x2495,patriciaholt@example.com,Lake Erinberg,Missouri,16264,Standard,108.89,2019-09-28,2023-08-12
94a37910-f30d-4c77-83e4-f7b8c81a644e,Robert Phillips,53,151.83,6.3,24,1,0,+1-797-733-5636x65504,wendymack@example.net,West Crystal,Colorado,28248,Basic,159.23,2023-04-19,2022-10-22
ebe5851d-2896-4ddd-b692-5a2d85dbe715,Bradley Kennedy,59,126.01,8.81,36,5,1,614.238.4336,mitchell13@example.org,Port Karimouth,West Virginia,01847,Basic,629.45,2023-02-05,2023-04-28
e317994f-7af1-4cbd-9fba-c853913a62d0,Crystal Rivera,71,151.11,1.44,36,1,0,+1-321-967-5955x07587,ericmorgan@example.net,Fieldstown,Idaho,68210,Basic,536.47,2023-09-10,2023-02-17
e3e6129a-97ba-4bfa-ab2c-8c166fd5d039,Larry Michael,77,165.39,3.53,36,1,1,353-847-2878x481,kcompton@example.net,Nathanchester,Pennsylvania,24132,Premium,133.98,2020-10-31,2023-05-07
e3f92e2a-a44e-4864-aca8-1d99de607f6c,Madison Rivas,54,80.27,2.87,36,4,0,863.674.6869x8742,kenneth38@example.net,Lake Feliciaberg,Connecticut,58751,Premium,173.31,2020-11-27,2023-01-12
1972376f-77fe-42c7-8057-92aa621699d4,Jay Sharp,80,84.53,1.04,24,5,0,6736198246,william24@example.org,Floreshaven,Alaska,91970,Premium,632.09,2022-06-03,2023-04-30
187df4fa-9fdd-4ecb-a3bf-a6d93e2906eb,Kenneth Smith,56,127.92,5.81,24,1,0,271.889.8194x827,amanda98@example.net,Goodwinshire,Arkansas,71398,Standard,752.17,2019-11-19,2023-07-12
4eb7e4f6-3e52-47d3-abc7-50c9bc87b914,Dr. Erica Flores DDS,67,104.76,9.12,12,4,1,728-834-4093x04696,brandongomez@example.org,Spencerchester,Wyoming,21555,Basic,840.44,2022-12-10,2023-08-14
fbdafc24-228b-4b9a-884a-2824b698c90e,Greg Shields,74,150.35,4.72,36,1,1,217-909-0813x031,pwilliams@example.net,Davidmouth,Georgia,17409,Basic,694.3,2021-05-27,2023-07-19
732eb223-e51a-48f8-8d32-d1a9ad5cccdc,Casey Beltran MD,57,102.7,5.09,36,4,0,+1-706-500-2998,henryparker@example.org,Port Michael,New York,14254,Premium,892.2,2020-09-04,2022-12-06
2f544e23-3fa3-404a-9921-5ca3ed109bd3,Carrie Mason,33,126.89,5.73,36,3,1,253-990-1691x772,johnhorn@example.com,New Jacobchester,New Jersey,99848,Basic,876.87,2019-12-11,2023-01-29
41048221-9cfe-4186-8900-4d5d3ef83105,Christina Garrett,62,153.18,2.77,24,1,0,857.241.5040,katherine58@example.org,Stewartside,Indiana,53968,Basic,400.01,2018-11-01,2023-09-26
71824881-3237-40d7-bfd2-23ad44c87077,Matthew Harris,64,189.95,3.54,36,1,1,001-227-586-0613x08913,amy04@example.com,Carlychester,Illinois,43828,Standard,306.41,2022-06-05,2023-08-10
29253dda-4784-4180-9352-7bb8628f7495,David Webb,38,51.86,2.03,24,2,1,575.225.5829,jasonanderson@example.com,Judyshire,Minnesota,94971,Basic,629.61,2021-12-21,2022-12-04
372587b2-1918-4d31-8595-8ffa71d9acbe,Phillip Lynch,57,111.47,2.87,12,4,1,(903)989-3956x864,dstanley@example.net,Josephview,Missouri,86797,Premium,846.71,2021-05-12,2023-03-18
8abc9cd4-c2f2-4b2a-97a9-74649d1ae998,Alexander Smith,64,181.07,6.87,36,2,1,001-754-277-6733x048,lopezashley@example.org,Antonioside,Arkansas,86353,Standard,266.57,2018-11-13,2022-11-06
bfcbe27e-aa66-4454-88ed-872dab75ce99,Amanda Greene,37,71.39,1.65,24,1,0,(240)585-2939x1503,greenetiffany@example.org,Vangtown,Iowa,93294,Premium,703.59,2020-08-03,2022-10-21
28370f59-4e8d-4022-8e36-dd85271a9f30,Mark Morris,76,195.94,8.34,24,1,0,452.600.7115x33582,ricetyler@example.org,South Brendan,Arizona,35122,Basic,610.0,2019-01-29,2022-10-14
478ebd39-ce48-444a-a81c-762541871948,Chase Martinez,67,188.74,5.5,24,2,0,893-400-2124,ahoover@example.net,Aliciamouth,New Hampshire,01700,Premium,874.87,2023-09-12,2023-08-29
8f022f30-09c1-4d64-b492-4029376312f6,Eric Jones,44,142.34,5.8,24,1,1,(608)360-2932x030,katherinehays@example.org,Hamiltonstad,Nevada,22177,Basic,380.92,2023-07-12,2023-01-26
4ee21324-e3cb-4ae8-8797-b20d8f1a3757,Joseph Perry,61,57.0,1.67,12,3,1,+1-993-823-7249x874,annlang@example.com,South Stephanieview,Mississippi,36294,Basic,662.02,2019-08-10,2023-07-06
b7982b1e-53f3-4f6d-874b-e3377e095ee2,Brian Mccoy,33,186.52,4.01,36,2,0,001-479-648-1663x6310,barkerjuan@example.net,Tiffanyhaven,Illinois,59634,Standard,354.25,2023-01-13,2023-01-31
3470b33e-3405-4c9f-86f1-02cda50f3387,Yolanda Medina,44,141.88,6.25,36,5,0,729-617-2381,woodconnie@example.net,Michellehaven,Tennessee,98319,Premium,552.79,2019-08-26,2023-06-04
18032cd2-8205-41e3-bb7f-3011de9f0e45,Thomas Hurley,52,79.6,8.05,12,3,1,(988)495-8472x2334,gabriella45@example.net,West Andre,Delaware,61492,Basic,110.07,2019-10-28,2023-08-28
f9a52d97-4670-4126-a649-c06786416125,Alexander Lee,37,183.28,2.12,12,2,0,442.407.8191,xmorse@example.net,New Anthonyshire,North Dakota,62343,Basic,373.53,2020-08-05,2023-03-06
08667dbc-de89-4eff-9edb-a19bca182973,Yvette Fernandez,52,85.79,7.73,36,2,1,(207)234-3020,garciaabigail@example.com,Cruzbury,Vermont,43436,Premium,356.28,2020-07-21,2023-02-04
ac834dc4-baf0-4e61-9d78-7adfdaa1fb11,Nicholas Lawson,57,156.92,1.3,24,2,0,309.535.5200x84641,zfranklin@example.net,West Jasonville,Idaho,95663,Premium,768.29,2023-01-20,2023-04-10
3c45cc36-c88b-4c75-8f08-2818707bcc5b,Melissa Stokes,72,90.43,1.21,24,4,1,+1-442-716-6159x182,autumn81@example.com,Walkerside,California,93671,Standard,266.3,2019-12-31,2023-07-19
389fb665-e67e-4d31-874f-abcc2e12406f,Jeffery Williams,60,80.88,3.88,36,4,1,507.323.7448x593,ywilliams@example.org,Lindseyberg,Kentucky,73278,Basic,158.99,2023-08-14,2023-06-02
e535e3c7-c54b-431f-88bf-e2d059d5f586,Mary Johnson,60,115.23,6.32,24,4,1,766-409-0292x3122,alexis59@example.com,Kevinfort,Oklahoma,01571,Standard,133.09,2020-03-09,2023-01-31
53d4e812-4b51-4ed3-9ed9-24007acfff10,Jennifer Preston,41,117.81,2.23,24,3,0,001-335-502-2655x7893,karen60@example.com,Lake Daniel,New Jersey,73051,Standard,597.06,2019-04-21,2023-06-12
8db7e7d3-8ceb-4b74-a466-474785a5d061,Mary Martinez,51,39.55,4.47,36,1,0,(935)310-7627x613,bethany57@example.com,Lake Rebecca,Arkansas,54124,Basic,100.03,2021-02-02,2023-02-10
660299cb-accc-465e-bbcc-f91391f177ae,Ashley Erickson,33,146.71,4.89,24,2,1,3234012627,gclarke@example.org,New Daniel,Montana,02889,Standard,696.68,2023-08-02,2023-05-08
f64e3ee1-8f9b-4677-9e44-742529571256,Wesley Watkins,64,110.91,4.28,12,3,1,+1-523-602-9923,tayloryu@example.com,Lake Felicia,Indiana,67480,Premium,608.27,2021-06-05,2022-12-19
0c1ab14c-7c46-4ffb-816d-d9f0abf52824,Mark Hunt,32,161.75,9.72,24,3,0,301-695-4064,christopherboyle@example.net,Johntown,Alabama,50300,Basic,681.52,2020-04-26,2022-12-07
5f2dd4d0-e358-49b6-82f8-d61525c9ac46,Benjamin Strickland,37,171.92,4.3,36,4,1,(212)769-5483,michaelgay@example.org,North Daniel,Vermont,13357,Standard,988.63,2021-04-28,2023-08-11
5b9e2207-c517-419c-9ba2-bb7add06fbb4,Edward Ortiz,50,186.23,8.45,24,4,0,9467259523,abigailcampos@example.com,East Mariomouth,Alaska,52228,Basic,747.89,2020-02-02,2022-12-19
84eedfc8-a541-48ab-a879-1a45756183e4,Amanda Johnson,74,116.51,8.88,24,5,0,(777)517-7862,kevin22@example.org,Josemouth,Missouri,43054,Standard,801.18,2019-04-24,2023-03-09
edcbb5af-5551-4d55-9d2a-2620bec56712,Jennifer Bartlett,76,46.37,5.49,12,1,0,(706)502-2699x702,millerjared@example.com,Matthewton,Florida,44670,Premium,648.65,2022-01-15,2023-02-06
8936f218-edcd-419e-9778-e32d97955384,James Gibbs,30,153.99,8.62,24,5,0,821-213-9114,christopherhamilton@example.net,West Kaitlyn,Louisiana,36869,Standard,895.96,2019-02-16,2023-08-14
a775fd42-6a47-46b3-bfd4-6b6201fda7d1,Daniel Owens,32,90.08,5.29,12,5,1,001-856-592-8346x14856,kimberly55@example.org,Susanside,Utah,03832,Standard,683.57,2021-02-13,2023-06-29
19d4b534-6a9f-49c1-ba05-06ddbc512e44,Aaron Johnson Jr.,38,189.38,1.54,36,3,0,001-487-881-8233,qthompson@example.org,New Markhaven,Washington,53338,Premium,109.88,2022-12-11,2022-12-17
2cadfb32-8690-4635-878f-a59eb2c06abc,Kimberly Choi,20,84.78,8.94,12,1,0,+1-421-867-8418x03498,fcraig@example.net,East Linda,Illinois,14304,Basic,467.58,2023-04-16,2023-09-22
7ea9df70-feb8-4203-bd83-daa216b434e6,Claudia Brown,67,126.23,5.35,36,4,0,714-381-0511,murphyvincent@example.com,North Kathryn,Alaska,81915,Premium,745.26,2020-12-18,2022-10-26
d99fa622-57f9-483e-9905-ba5f61a8a61d,Mary Cunningham,55,100.83,2.08,24,4,1,851-615-2396x08980,patricia51@example.org,West Andrewberg,Iowa,27261,Standard,741.1,2020-11-04,2023-03-15
75f2028a-e2db-4447-bb8e-c8696cf66bb1,Elizabeth Singleton,68,84.69,3.21,24,2,1,227-834-1951,vraymond@example.org,New Donald,Maryland,86074,Premium,350.15,2022-04-06,2022-12-17
c57f11e5-d637-4723-a1d7-0dad4e247533,Nicole Chen,48,76.23,5.56,12,3,0,3004831912,randerson@example.net,Kathleenside,Massachusetts,24543,Standard,650.97,2023-09-11,2023-01-12
3b6337f8-2b28-4090-8c6b-a6d3cc3eb7f9,Kevin Miller,52,73.37,6.53,12,4,1,610.397.0242,maria60@example.org,Hintonborough,Illinois,98430,Standard,100.8,2020-12-13,2023-03-28
efe5a8e4-43a9-4df2-bbe9-6c0fdb8024a6,Matthew Shelton,71,128.79,2.82,36,4,0,295.498.7180x291,hubbardelizabeth@example.net,Karenland,Pennsylvania,99351,Premium,196.53,2023-03-28,2023-07-10
67ef1974-ac74-45d4-b91a-eb12d3e5b9af,Claudia Walker,48,168.93,1.43,24,2,1,237.329.0458x994,justin72@example.net,Port Debra,Delaware,03862,Standard,540.42,2023-01-19,2023-03-11
b7978dd1-9380-4f47-b121-10eb46ac7486,Matthew Hall,24,64.91,9.96,24,3,0,(723)367-3931,ericdavis@example.net,Taylorton,Alabama,10954,Standard,376.0,2018-10-08,2023-04-28
61dd9448-7d87-46c3-bff3-c4a05d33cd3a,Kristin James,39,108.14,1.14,36,5,0,+1-596-898-7648x0197,schneiderbrandy@example.net,Sethmouth,Maine,42215,Standard,747.77,2019-02-26,2023-09-22
a8f1bf13-b19c-4af4-a6d2-a69d2149bf32,Rebecca Cooke,62,101.96,9.69,12,1,1,001-958-343-6751,cboyd@example.org,Reevestown,Arizona,02137,Basic,242.49,2022-08-05,2023-03-15
d05a83ff-d112-4c6a-9c3d-0a3120f1e976,Patrick Berry,70,164.5,6.49,24,5,0,+1-929-206-8568x80809,samantha69@example.org,East Benjamin,Texas,85854,Basic,947.58,2023-05-28,2023-05-23
3887cdb6-577f-4f38-8d81-007291afef0a,Jeffrey Allen,30,160.9,5.29,24,3,1,001-553-653-4243x47497,taylordaniel@example.net,East Theresaville,West Virginia,76375,Standard,585.47,2020-09-26,2023-06-03
